ins,additive_name,food_category_code,food_category,max_level,limit_type,note,page
,"CHLOROPHY
LLS AND
CHLOROPHY
LLINS,
COPPER
COMPLEXES",14.1.4,"drinks,",300 mg/kg,numeric,127,292
902,Candelilla wax,14.1.4,"drinks,",200 mg/kg,numeric,131,292
150c,"Caramel III -
ammonia
caramel",14.1.4,"drinks,","5,000 mg/kg",numeric,9,292
150d,"Caramel IV –
sulfite ammonia
caramel",14.1.4,"drinks,","50,000 mg/kg",numeric,127,292
903,Carnauba wax,14.1.4,"drinks,",200 mg/kg,numeric,131,292
,"beta-Carotenes,",,,"2,000 mg/kg",numeric,,293
459,"Cyclodextrin,",,,500 mg/kg,numeric,,293
472e,Diacetyltartaric,,,"5,000 mg/kg",numeric,127,293
,ETHYLENE,,,200 mg/kg,numeric,21,293
143,Fast green FCF,,,100 mg/kg,numeric,,293
,445(iii,,"Glycerol ester of
wood rosin Glycerol ester of 445(iii
)",150 mg/kg,numeric,100,293
163(ii),Grape skin,,"Glycerol ester of
wood rosin Glycerol ester of 445(iii
)",300 mg/kg,numeric,"181,127",293
,HYDROXYBE,,"Glycerol ester of
wood rosin Glycerol ester of 445(iii
)",500 mg/kg,numeric,27,293
,IRON OXIDES,,"Glycerol ester of
wood rosin Glycerol ester of 445(iii
)",100 mg/kg,numeric,,293
132,Indigotine,,"Glycerol ester of
wood rosin Glycerol ester of 445(iii
)",100 mg/kg,numeric,,293
384,Isopropyl,,"Glycerol ester of
wood rosin Glycerol ester of 445(iii
)",200 mg/kg,numeric,,293
961,Neotame,,"Glycerol ester of
wood rosin Glycerol ester of 445(iii
)",33 mg/kg,numeric,,293
,PHOSPHATES,,"Glycerol ester of
wood rosin Glycerol ester of 445(iii
)","1,000 mg/kg",numeric,"33,127",293
,POLYSORBA,,"Glycerol ester of
wood rosin Glycerol ester of 445(iii
)",500 mg/kg,numeric,127,293
900a,Polydimethylsil,,"Glycerol ester of
wood rosin Glycerol ester of 445(iii
)",20 mg/kg,numeric,127,293
1521,Polyethylene,,"Glycerol ester of
wood rosin Glycerol ester of 445(iii
)","1,000 mg/kg",numeric,,293
124,Ponceau 4R,,"Glycerol ester of
wood rosin Glycerol ester of 445(iii
)",100 mg/kg,numeric,,293
310,Propyl gallate,,,"1,000 mg/kg",numeric,15,294
477,Propylene glycol,,,500 mg/kg,numeric,,294
,QUILLAIA,,,50 mg/kg,numeric,"293,",294
,RIBOFLAVIN,,,100 mg/kg,numeric,,294
,SORBATES,,,500 mg/kg,numeric,"42, 127",294
,SULFITES,,SULFITES,70 mg/kg,numeric,"143, 44,",294
512,Stannous,,SULFITES,20 mg/kg,numeric,43,294
484,Stearyl citrate,,SULFITES,500 mg/kg,numeric,,294
960,Steviol,,SULFITES,200 mg/kg,numeric,26,294
955,Sucralose,,SULFITES,300 mg/kg,numeric,127,294
,Annatto,,Annatto,100 mg/kg,numeric,,294
161g,Canthaxanthin,,Annatto,100 mg/kg,numeric,,294
100,Curcumin,,Annatto,100 mg/kg,numeric,,294
122,Carmoisine,,Annatto,100 mg/kg,numeric,,294
127,Erythrosine,,Annatto,50 mg/kg,numeric,,294
242,Dimethyl,,"Dimethyl
dicarbonate",250 mg/kg,numeric,18,294
,Saffron,,,GMP,gmp,,295
102,Tartrazine,,,100 mg/kg,numeric,,295
474,Sucroglycerides,,,200 mg/kg,numeric,219,295
444,Sucrose acetate,,,500 mg/kg,numeric,,295
110,Sunset yellow,,,100 mg/kg,numeric,127,295
,THIODIPROP,,,"1,000 mg/kg",numeric,"15, 46",295
1505,Triethyl citrate,,,200 mg/kg,numeric,,295
,Quinine salts,,,100 mg/kg,numeric,,295
161g,Canthaxanthin,14.1.4.1,Carbonated,5 mg/kg,numeric,,295
243,Lauric arginate,14.1.4.1,water-based,50 mg/kg,numeric,,295
,RIBOFLAVIN,14.1.4.1,drinks,50 mg/kg,numeric,,295
,SACCHARINS,14.1.4.1,alcoholic-,300 mg/kg,numeric,,295
243,"Lauric arginate
ethyl ester",14.1.4.2,"Non-
carbonated
water-based
flavoured
drinks
including
punches and Non-",50 mg/kg,numeric,,295
,RIBOFLAVINS,14.1.4.2,"Non-
carbonated
water-based
flavoured
drinks
including
punches and Non-",50 mg/kg,numeric,,295
,SACCHARINS,14.1.4.2,drinks,300 mg/kg,numeric,,295
334,L-Tartaric acid,14.1.4.2,including,GMP,gmp,,295
100,Curcumin,,"ades, ginger
cocktail (ginger
beer and
gingerale),
thermally
processed fruit
beverages/ fruit
drinks/ready to
serve fruit
beverages",200 mg/kg,numeric,,296
,"beta-Carotenes,
vegetable",,"ades, ginger
cocktail (ginger
beer and
gingerale),
thermally
processed fruit
beverages/ fruit
drinks/ready to
serve fruit
beverages",200 mg/kg,numeric,,296
,CAROTENOIDS,,"ades, ginger
cocktail (ginger
beer and
gingerale),
thermally
processed fruit
beverages/ fruit
drinks/ready to
serve fruit
beverages",200 mg/kg,numeric,,296
160,Annatto,,Annatto,200 mg/kg,numeric,,296
,Saffron,,Annatto,GMP,gmp,,296
124,Ponceau 4R,,Annatto,200 mg/kg,numeric,,296
122,Carmoisine,,Annatto,200 mg/kg,numeric,,296
127,Erythrosine,,Annatto,100 mg/kg,numeric,,296
102,Tartarzine,,Annatto,200 mg/kg,numeric,,296
110,Sunset yellow,,Annatto,200 mg/kg,numeric,,296
132,Indogotine,,Annatto,200 mg/kg,numeric,,296
133,Brilliant Blue,,Annatto,200 mg/kg,numeric,,296
143,Fast green FCF,,Annatto,200 mg/kg,numeric,,296
,BENZOATES,,Annatto,600 mg/kg,numeric,,296
,SULFITES,,Annatto,350 mg/kg,numeric,,296
,SORBATES,,Annatto,"1,000 mg/kg",numeric,,296
405,Propylene glycol,,Annatto,GMP,gmp,,296
400,Alginic acid,,Alginic acid,GMP,gmp,,296
401,Sodium alginate,,Alginic acid,GMP,gmp,,296
404,Calcium alginate,,Alginic acid,GMP,gmp,,296
,445(iii,,Glycerol ester of,100 mg/kg,numeric,,297
554,Sodium,,Glycerol ester of,5 g/kg,numeric,,297
161g,Canthaxanthin,,Canthaxanthin,5 mg/kg,numeric,"127,",297
381,Ferric ammonium,,Canthaxanthin,10 mg/kg,numeric,23,297
243,Lauric arginate,,Canthaxanthin,50 mg/kg,numeric,127,297
1201,Polyvinylpyrrolid,,Canthaxanthin,500 mg/kg,numeric,,297
,RIBOFLAVINS,,Canthaxanthin,50 mg/kg,numeric,,297
,SACCHARINS,,Canthaxanthin,300 mg/kg,numeric,127,297
334,L-Tartaric acid,,Canthaxanthin,GMP,gmp,,297
338,Phosphoric acid,,Phosphoric acid,GMP,gmp,,297
,SACCHARINS,,Phosphoric acid,450 mg/kg,numeric,,297
951,Aspartame,,Aspartame,"3,000 mg/kg",numeric,,297
950,Acesulfame,,Aspartame,"1,500 mg/kg",numeric,,297
100,Curcumin,,Curcumin,200 mg/kg,numeric,,297
160a,"beta-Carotenes,",,Curcumin,200 mg/kg,numeric,,297
,CAROTENOIDS,,Curcumin,200 mg/kg,numeric,,297
161g,Canthaxanthin,,Curcumin,200 mg/kg,numeric,,297
,RIBOFLAVINS,,Curcumin,200 mg/kg,numeric,,297
160b,Annatto,,Annatto,200 mg/kg,numeric,,297
,Saffron,,Annatto,GMP,gmp,,297
124,Ponceau 4R,,,200 mg/kg,numeric,127,298
122,Carmoisine,,,200 mg/kg,numeric,127,298
127,Erythrosine,,,100 mg/kg,numeric,127,298
102,Tartarzine,,,200 mg/kg,numeric,127,298
110,Sunset yellow,,,200 mg/kg,numeric,127,298
132,Indogotine,,,200 mg/kg,numeric,127,298
133,Brilliant blue FCF,,,200 mg/kg,numeric,127,298
143,Fast green FCF,,,200 mg/kg,numeric,127,298
,BENZOATES,,,600 mg/kg,numeric,127,298
,SULFITES,,,350 mg/kg,numeric,44,298
,Glycerol ester of,,,450 mg/kg,numeric,127,298
,Quinine sulphate,,Quinine sulphate,450 mg/kg,numeric,,298
334,L-Tartaric acid,,Quinine sulphate,GMP,gmp,,298
100,Curcumin,,Quinine sulphate,200 mg/kg,numeric,,298
,"beta-Carotenes,",,Quinine sulphate,200 mg/kg,numeric,,298
,CAROTENOIDS,,Quinine sulphate,200 mg/kg,numeric,,298
161g,Canthaxanthin,,Quinine sulphate,200 mg/kg,numeric,,298
,RIBOFLAVINS,,Quinine sulphate,200 mg/kg,numeric,,298
,Annatto,,Quinine sulphate,200 mg/kg,numeric,,298
124,Ponceau 4R,,Quinine sulphate,200 mg/kg,numeric,,298
,Saffron,,Quinine sulphate,GMP,gmp,,298
127,Erythrosine,,Quinine sulphate,100 mg/kg,numeric,,298
122,Carmosine,,Quinine sulphate,200 mg/kg,numeric,,298
110,Sunset yellow,,Quinine sulphate,200 mg/kg,numeric,,298
132,Indogotine,,,200 mg/kg,numeric,,299
133,Brilliant blue FCF,,,200 mg/kg,numeric,,299
143,Fast green FCF,,,200 mg/kg,numeric,,299
102,Tartrazine,,,200 mg/kg,numeric,,299
,BENZOATES,,,600 mg/kg,numeric,13,299
,SULFITES,,,350 mg/kg,numeric,"122, 44",299
,SORBATES,,,"1,000 mg/kg",numeric,42,299
405,Propylene glycol,,,GMP,gmp,,299
950,Acesulfame,14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",600 mg/kg,numeric,"188, 160",299
260,"Acetic acid,",14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",GMP,gmp,160,299
472a,Acetic and fatty,14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",GMP,gmp,160,299
1422,Acetylated,14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",GMP,gmp,160,299
1414,Acetylated,14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",GMP,gmp,160,299
1401,Acid-treated,14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",GMP,gmp,160,299
400,Alginic acid,14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",GMP,gmp,160,299
406,Agar,14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",GMP,gmp,160,299
1402,Alkaline treated,14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",GMP,gmp,160,299
300,"Ascorbic acid, L-",14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",GMP,gmp,160,299
951,Aspartame,14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",600 mg/kg,numeric,160,299
,BENZOATES,14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa","1,000 mg/kg",numeric,13,299
901,Beeswax,14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",GMP,gmp,108,299
1403,Bleached starch,14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",GMP,gmp,160,299
170(i),Calcium,14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",GMP,gmp,160,299
509,Calcium chloride,14.1.5,"Coffee, coffee
/coffee
substitutes, tea,
herbal
infusions, and
other hot cereal
and grain
beverages,
excluding cocoa",GMP,gmp,160,299
327,Calcium lactate,,,GMP,gmp,160,300
902,Candelilla wax,,,GMP,gmp,108,300
290,Carbon dioxide,,,GMP,gmp,"59,160",300
150d,Caramel IV –,,,"10,000 mg/kg",numeric,"10,000",300
903,Carnauba wax,,,200 mg/kg,numeric,108,300
410,Carob bean gum,,,GMP,gmp,160,300
407,Carrageenan,,,GMP,gmp,160,300
330,Citric acid,,,GMP,gmp,160,300
472c,Citric and fatty,,,GMP,gmp,160,300
1400,"Dextrins, roasted",,,GMP,gmp,"90,160",300
472e,Diacetyltartaric,,,500 mg/kg,numeric,142,300
242,Dimethyl,,,250 mg/kg,numeric,18,300
1412,Distarch,,,GMP,gmp,160,300
627,Disodium 5’-,,,GMP,gmp,201,300
631,Disodium 5’-,,,GMP,gmp,201,300
635,Disodium 5’-,,,GMP,gmp,201,300
386,ETHYLENE,,,35 mg/kg,numeric,21,300
297,Fumaric acid,,,GMP,gmp,160,300
418,Gellan gum,,,GMP,gmp,160,300
422,Glycerol,,,GMP,gmp,160,300
412,Guar gum,,,GMP,gmp,160,301
414,Gum arabic,,,GMP,gmp,160,301
,HYDROXYBEN,,,450 mg/kg,numeric,"27,160",301
463,Hydroxypropyl,,,GMP,gmp,160,301
1442,Hydroxypropyl,,,GMP,gmp,160,301
464,Hydroxypropyl,,,GMP,gmp,160,301
1440,Hydroxypropyl,,,GMP,gmp,160,301
416,Karaya gum,,,GMP,gmp,160,301
425,Konjac flour,,,GMP,gmp,160,301
472b,Lactic and fatty,,,GMP,gmp,160,301
,Lecithins,,Lecithins,GMP,gmp,160,301
504(i),Magnesium,,Lecithins,GMP,gmp,160,301
511,Magnesium,,Lecithins,GMP,gmp,160,301
528,Magnesium,,Lecithins,GMP,gmp,160,301
504(ii),Magnesium,,Lecithins,GMP,gmp,160,301
296,"Malic acid, DL-",,Lecithins,GMP,gmp,160,301
461,Methyl cellulose,,Lecithins,GMP,gmp,160,301
465,Methyl ethyl,,Lecithins,GMP,gmp,160,301
460(i),Microcrystalline,,Lecithins,GMP,gmp,160,301
471,Mono- and di-,,,GMP,gmp,160,302
621,Monosodium L-,,,GMP,gmp,160,302
1410,Monostarch,,,GMP,gmp,160,302
961,Neotame,,,50 mg/kg,numeric,160,302
941,Nitrogen,,,GMP,gmp,"160, 59",302
1404,Oxidized starch,,,GMP,gmp,160,302
,PHOSPHATES,,,300 mg/kg,numeric,"33, 160",302
440,Pectins,,,GMP,gmp,160,302
1413,Phosphated,,,GMP,gmp,160,302
501(i),Potassium,,,GMP,gmp,160,302
508,Potassium,,,GMP,gmp,160,302
332(i),Potassium,,,GMP,gmp,160,302
460(ii),Powdered,,,GMP,gmp,160,302
407a,Processed,,,GMP,gmp,160,302
1204,Pullulan,,,GMP,gmp,160,302
,SACCHARINS,,,200 mg/kg,numeric,160,302
,SORBATES,,,500 mg/kg,numeric,"42,160",302
470(i),"Salts of myristic,",,,GMP,gmp,160,302
470(ii),Salts of oleic acid,,,GMP,gmp,160,303
904,"Shellac, bleached",,,GMP,gmp,108,303
350(ii),Sodium DL-,,,GMP,gmp,160,303
551,"Silicon dioxide,",,,GMP,gmp,321,303
262(i),Sodium acetate,,,GMP,gmp,160,303
401,Sodium alginate,,,GMP,gmp,160,303
301,Sodium ascorbate,,,GMP,gmp,160,303
500(i),Sodium carbonate,,,GMP,gmp,160,303
466,Carboxymethyl,,,GMP,gmp,160,303
331(i),Sodium,,,GMP,gmp,160,303
365,Sodium fumarates,,,GMP,gmp,160,303
576,Sodium gluconate,,,GMP,gmp,160,303
500(ii),Sodium hydrogen,,,GMP,gmp,160,303
325,Sodium lactate,,,GMP,gmp,160,303
1405,"Starches, enzyme",,,GMP,gmp,160,303
1450,Starch sodium,,,GMP,gmp,160,303
960,Steviol glycosides,,,200 mg/kg,numeric,"160,26",303
955,Sucralose,,,300 mg/kg,numeric,160,303
474,Sucroglycerides,,,"1,000 mg/kg",numeric,176,303
417,Tara gum,,,GMP,gmp,160,303
413,Tragacanth gum,,,GMP,gmp,160,303
332(ii),Tripotassium,,,GMP,gmp,160,303
,331(iii,,Trisodium citrate Trisodium citrate,GMP,gmp,160,304
415,Xanthan gum,,Trisodium citrate Trisodium citrate,GMP,gmp,160,304
,Sorbitol,,Sorbitol,GMP,gmp,,304
,Sorbitol syrup,,Sorbitol,GMP,gmp,,304
421,Mannitol,,Sorbitol,GMP,gmp,,304
953,Isomalt,,Sorbitol,GMP,gmp,,304
,Maltitol,,Maltitol,GMP,gmp,,304
,Maltitol syrup,,Maltitol,GMP,gmp,,304
967,Xylitol,,Maltitol,GMP,gmp,,304
966,Lactitol,,Maltitol,GMP,gmp,,304
968,Erythritol,,Maltitol,GMP,gmp,2023,304
150d,Caramel IV –,,Maltitol,"50,000 mg/kg",numeric,"50,000",304
,"beta-Carotenes,",,Maltitol,600 mg/kg,numeric,,304
,ETHYLENE,,Maltitol,25 mg/kg,numeric,21,304
900a,Polydimethylsilox,,Maltitol,10 mg/kg,numeric,,304
1201,Polyvinylpyrrolid,,,10 mg/kg,numeric,36,305
,SULFITES,,SULFITES,50 mg/kg,numeric,44,305
,BENZOATES,14.2.2,"Cider and
perry","1,000 mg/kg",numeric,"124, 13",305
,CAROTENOIDS,14.2.2,"Cider and
perry",200 mg/kg,numeric,,305
150c,Caramel III -,14.2.2,"Cider and
perry","1,000 mg/kg",numeric,,305
150d,Caramel IV –,14.2.2,"Cider and
perry","1,000 mg/kg",numeric,,305
,"beta-Carotenes,",14.2.2,"Cider and
perry",600 mg/kg,numeric,,305
472e,Diacetyltartaric,14.2.2,"Cider and
perry","5,000 mg/kg",numeric,,305
242,Dimethyl,14.2.2,"Cider and
perry",250 mg/kg,numeric,18,305
163(ii),Grape skin extract,14.2.2,Grape skin extract,300 mg/kg,numeric,181,305
,HYDROXYBEN,14.2.2,Grape skin extract,200 mg/kg,numeric,27,305
1105,Lysozyme,14.2.2,Grape skin extract,500 mg/kg,numeric,,305
,PHOSPHATES,14.2.2,Grape skin extract,880 mg/kg,numeric,33,305
900a,Polydimethylsilox,14.2.2,Grape skin extract,10 mg/kg,numeric,,305
1201,Polyvinylpyrrolid,14.2.2,Grape skin extract,2 mg/kg,numeric,36,305
,RIBOFLAVINS,14.2.2,Grape skin extract,300 mg/kg,numeric,,305
,SORBATES,14.2.2,Grape skin extract,500 mg/kg,numeric,42,305
,SULFITES,14.2.2,Grape skin extract,200 mg/kg,numeric,44,305
242,Dimethyl,14.2.3,Grape wines,200 mg/kg,numeric,18,305
290,Carbon dioxide,14.2.3,Grape wines,GMP,gmp,60,305
1105,Lysozyme,,,500 mg/kg,numeric,,306
,SORBATES,,,200 mg/kg,numeric,42,306
,SULFITES,,,350 mg/kg,numeric,"44, 103",306
296,"52[ Malic acid,",,,GMP,gmp,,306
300,Ascorbic acid L-,,,300 mg/kg,numeric,,306
330,Citric acid,,,"1,000 mg/kg",numeric,,306
334,Tartaric acid,,,GMP,gmp,,306
270,Lactic acid,,,GMP,gmp,,306
414,Gum arabic,,,300 mg/kg,numeric,,306
181,Tannins,,,GMP,gmp,,306
353,Metatartaric acid,,,100 mg/kg,numeric,,306
150a,Caramel (plain),,Caramel (plain),GMP,gmp,,306
466,"Carboxymethyl-
Cellulose",,Caramel (plain),100 mg/kg,numeric,,306
170(i),Calcium,,Caramel (plain),GMP,gmp,,306
1202,Polyvinyl-,,Caramel (plain),800 mg/kg,numeric,,306
941,Nitrogen,,Caramel (plain),GMP,gmp,,306
948,Oxygen,,Caramel (plain),GMP,gmp,,306
336,"Potassium-D,L-",,Caramel (plain),GMP,gmp,,306
354,Calcium tartrate,,Caramel (plain),GMP,gmp,,306
,Copper sulphate,,Caramel (plain),10 mg/l,numeric,,306
938,Argon,,,GMP,gmp,,307
150b,Caramel II,,,GMP,gmp,,307
,Yeast manno,,,GMP,gmp,,307
536,Potassium,,,GMP,gmp,,307
,Urease,,,GMP,gmp,,307
,Silver chloride,,Silver chloride,10 mg/l,numeric,,307
342(i),Ammonium,,Silver chloride,300 mg/l,numeric,,307
342(ii),Diammonium,,"Diammonium
diphosphate",300 mg/l,numeric,,307
517,"Ammonium
sulfate",,"Diammonium
diphosphate",300 mg/l,numeric,,307
,Ammonium,,"Diammonium
diphosphate",GMP,gmp,,307
,Thiamin,,"Diammonium
diphosphate",GMP,gmp,,307
,Yeasts products,,Yeasts products,GMP,gmp,,307
501(i),Potassium,,,GMP,gmp,,308
501(ii),Potassium,,,GMP,gmp,,308
,Lactic acid,,"Lactic acid
bacteria",GMP,gmp,,308
1202,olyvinylpolypyrr,,,800 mg/l,numeric,,309
,Proteins from,,"Proteins from
plant origin",GMP,gmp,,309
,Casein,,"Proteins from
plant origin",GMP,gmp,,309
,Potassium,,"Proteins from
plant origin",GMP,gmp,,309
,Gelatin ( edible),,"Proteins from
plant origin",GMP,gmp,,309
,Isinglass (Fish,,"Proteins from
plant origin",GMP,gmp,,309
,Egg white,,"Egg white
albumin",GMP,gmp,,309
551,Silicon dioxide,,"Egg white
albumin",GMP,gmp,,309
558,Bentonite,,"Egg white
albumin",GMP,gmp,,309
559,Aluminium,,Aluminium,GMP,gmp,,309
,β-Glucanases,,,GMP,gmp,,310
,Yeast protein,,"Yeast protein
extract",GMP,gmp,,310
,Adsorbant,,"Yeast protein
extract",GMP,gmp,,310
460(i),Microcrystalline,,"Microcrystalline
cellulose",GMP,gmp,,310
404,Calcium alginate,,"Microcrystalline
cellulose",GMP,gmp,,310
402,Potassium,,"Microcrystalline
cellulose",GMP,gmp,,310
,Yeast,,"Microcrystalline
cellulose",GMP,gmp,,310
,Calcium phytate,,,GMP,gmp,,311
,Chitosan,,,GMP,gmp,,311
,Chitin-Glucan,,,GMP,gmp,,311
,Mixture of Mono-,,,GMP,gmp,,311
150d,Caramel IV –,,liquor wines,"50,000 mg/kg",numeric,"50,000",311
,BENZOATES,14.2.4,"Wines (other
than grape) Wines (other","1,000 mg/kg",numeric,"124, 13",311
,CAROTENOIDS,14.2.4,than grape),200 mg/kg,numeric,,311
150c,Caramel III -,14.2.4,than grape),"1,000 mg/kg",numeric,,311
150d,Caramel IV –,14.2.4,than grape),"1,000 mg/kg",numeric,,311
,"beta-Carotenes,",14.2.4,than grape),600 mg/kg,numeric,,311
472e,Diacetyltartaric,14.2.4,than grape),"5,000 mg/kg",numeric,,311
242,Dimethyl,14.2.4,than grape),250 mg/kg,numeric,18,311
163(ii),Grape skin extract,14.2.4,than grape),300 mg/kg,numeric,181,311
,HYDROXYBEN,14.2.4,than grape),200 mg/kg,numeric,27,311
,RIBOFLAVINS,14.2.4,than grape),300 mg/kg,numeric,,311
,SORBATES,,,500 mg/kg,numeric,42,312
,SULFITES,,,200 mg/kg,numeric,44,312
,BENZOATES,14.2.5,Mead,"1,000 mg/kg",numeric,13,312
242,Dimethyl,14.2.5,Mead,200 mg/kg,numeric,18,312
,HYDROXYBEN,14.2.5,Mead,200 mg/kg,numeric,27,312
,PHOSPHATES,14.2.5,Mead,440 mg/kg,numeric,"33,88",312
,SORBATES,14.2.5,Mead,200 mg/kg,numeric,42,312
,SULFITES,14.2.5,Mead,200 mg/kg,numeric,44,312
,CAROTENOIDS,14.2.6,"Distilled
spirituous
beverages
containing
more than 15
% alcohol",200 mg/kg,numeric,,312
161g,Canthaxanthin,14.2.6,"Distilled
spirituous
beverages
containing
more than 15
% alcohol",5 mg/kg,numeric,,312
150d,Caramel IV –,14.2.6,"Distilled
spirituous
beverages
containing
more than 15
% alcohol","50,000 mg/kg",numeric,"50,000",312
,"beta-Carotenes,",14.2.6,"Distilled
spirituous
beverages
containing
more than 15
% alcohol",600 mg/kg,numeric,,312
472e,Diacetyltartaric,14.2.6,"Distilled
spirituous
beverages
containing
more than 15
% alcohol","5,000 mg/kg",numeric,,312
,ETHYLENE,14.2.6,"Distilled
spirituous
beverages
containing
more than 15
% alcohol",25 mg/kg,numeric,21,312
163(ii),Grape skin extract,14.2.6,"Distilled
spirituous
beverages
containing
more than 15
% alcohol",300 mg/kg,numeric,181,312
,PHOSPHATES,14.2.6,"Distilled
spirituous
beverages
containing
more than 15
% alcohol",440 mg/kg,numeric,"33, 88",312
,"POLYSORBAT
ES",14.2.6,"Distilled
spirituous
beverages
containing
more than 15
% alcohol",120 mg/kg,numeric,,312
,SULFITES,,,200 mg/kg,numeric,44,313
474,Sucroglycerides,,,"5,000 mg/kg",numeric,,313
150b,Caramel II -,,,GMP,gmp,,313
175,Gold (colour),,,GMP,gmp,,313
174,Silver (colour),,,GMP,gmp,,313
,"445(iii
)",,"Glycerol esters Of
wood Resin",GMP,gmp,,313
307,Alpha-Tocopherol,,"Glycerol esters Of
wood Resin",GMP,gmp,,313
,RIBOFLAVINS,,"Glycerol esters Of
wood Resin",GMP,gmp,,313
,"CHLOROPHYL
LS AND
CHLOROPHYL
LINS, COPPER
COMPLEXES",,"Glycerol esters Of
wood Resin",100 mg/kg,numeric,,313
102,Tatrazine,,"Glycerol esters Of
wood Resin",100 mg/kg,numeric,,313
122,Carmoisine,,"Glycerol esters Of
wood Resin",100 mg/kg,numeric,,313
133,"Brilliant Blue
FCF",,"Glycerol esters Of
wood Resin",100 mg/kg,numeric,,313
110,"Sunset Yellow
FCF",,"Glycerol esters Of
wood Resin",100 mg/kg,numeric,,313
124,Ponceau 4R,,"Glycerol esters Of
wood Resin",100 mg/kg,numeric,,313
950,Acesulfame,14.2.7,"Aromatized
alcoholic
beverages",350 mg/kg,numeric,188,315
951,Aspartame,14.2.7,"Aromatized
alcoholic
beverages",600 mg/kg,numeric,191,315
962,Aspartame-,14.2.7,"Aromatized
alcoholic
beverages",350 mg/kg,numeric,113,315
,BENZOATES,14.2.7,"Aromatized
alcoholic
beverages","1,000 mg/kg",numeric,13,315
160e,CAROTENOIDS,14.2.7,"Aromatized
alcoholic
beverages",200 mg/kg,numeric,,315
161g,Canthaxanthin,,,5 mg/kg,numeric,,316
150d,Caramel IV –,,,"50,000 mg/kg",numeric,"50,000",316
,"beta-Carotenes,",,,600 mg/kg,numeric,,316
,ETHYLENE,,,25 mg/kg,numeric,21,316
163(ii),Grape skin extract,,,300 mg/kg,numeric,181,316
,HYDROXYBEN,,,"1,000 mg/kg",numeric,"224, 27",316
961,Neotame,,,33 mg/kg,numeric,,316
,POLYSORBAT,,,120 mg/kg,numeric,,316
900a,Polydimethylsilox,,,10 mg/kg,numeric,,316
,RIBOFLAVINS,,RIBOFLAVINS,100 mg/kg,numeric,,316
,SACCHARINS,,RIBOFLAVINS,80 mg/kg,numeric,,316
,SORBATES,,RIBOFLAVINS,500 mg/kg,numeric,"224, 42",316
,SULFITES,,RIBOFLAVINS,250 mg/kg,numeric,44,316
955,Sucralose,,RIBOFLAVINS,700 mg/kg,numeric,,316
474,Sucroglycerides,,Sucroglycerides,"5,000 mg/kg",numeric,,316
338,Phosphoric acid,,Sucroglycerides,"1,000 mg/kg",numeric,,316
102,Tatrazine,,Sucroglycerides,100 mg/kg,numeric,,316
122,Carmoisine,,,100 mg/kg,numeric,,317
133,Brilliant Blue,,,100 mg/kg,numeric,,317
110,Sunset Yellow,,,100 mg/kg,numeric,,317
124,Ponceau 4R,,,100 mg/kg,numeric,,317
129,Allura Red,,Allura Red,100 mg/kg,numeric,100,317
950,Acesulfame potassium,15.0,"Ready-
to-eat
savourie
s",350 mg/kg,numeric,188,318
951,Aspartame,15.0,"Ready-
to-eat
savourie
s",500 mg/kg,numeric,191,318
961,Neotame,15.0,"Ready-
to-eat
savourie
s",32 mg/kg,numeric,,318
901,Beeswax,15.0,"Ready-
to-eat
savourie
s",GMP,gmp,3,318
321,"Butylated hydroxytoluene
(BHT)",15.0,"Ready-
to-eat
savourie
s",200 mg/kg,numeric,"15,
130",318
902,Candelilla wax,15.0,"Ready-
to-eat
savourie
s",GMP,gmp,3,318
